Timestamp,Electricity_kWh,Water_Litres,Outdoor_Temp_C,Humidity_Pct,Pressure_PSI,Thermal_Temp_C,Vibration_mm_s,Is_Anomaly
2026-06-04 04:45:00,2129.01,3098.63,32.6,43.5,43.35,65.6,2.82,0
2026-06-04 05:00:00,2265.65,3262.88,28.3,56.0,43.02,70.08,2.51,0
2026-06-04 05:15:00,2175.74,3171.2,25.6,64.8,42.96,69.91,2.83,0
2026-06-04 05:30:00,2173.88,3096.25,25.5,58.1,41.83,67.42,2.48,0
2026-06-04 05:45:00,2331.85,3222.66,27.6,77.5,42.34,65.86,1.74,0
2026-06-04 06:00:00,2299.05,3308.53,38.0,76.7,44.5,65.83,2.45,0
2026-06-04 06:15:00,2297.62,3183.67,29.2,67.5,41.37,67.47,2.82,0
2026-06-04 06:30:00,2356.66,3101.55,39.3,56.8,44.44,70.01,2.23,0
2026-06-04 06:45:00,2202.52,2903.22,33.7,51.5,42.11,70.72,2.38,0
2026-06-04 07:00:00,2281.83,2940.23,31.5,44.8,44.09,67.16,2.45,0
2026-06-04 07:15:00,2162.77,3054.22,33.7,56.0,40.81,65.52,1.63,0
2026-06-04 07:30:00,2238.9,3008.57,32.8,58.6,43.2,69.07,3.0,0
2026-06-04 07:45:00,2184.38,3071.95,36.4,70.4,41.62,66.34,2.23,0
2026-06-04 08:00:00,2211.64,3108.5,29.2,69.6,40.8,67.1,2.65,0
2026-06-04 08:15:00,2271.42,3179.45,30.3,43.2,42.76,71.71,2.47,0
2026-06-04 08:30:00,2101.81,3089.43,38.4,57.8,43.71,70.47,2.88,0
2026-06-04 08:45:00,2451.09,3172.98,39.2,48.2,41.49,68.79,2.62,0
2026-06-04 09:00:00,2079.28,3109.67,38.4,47.1,40.7,65.22,2.43,0
2026-06-04 09:15:00,2054.3,2803.68,31.3,77.2,42.39,68.93,2.23,0
2026-06-04 09:30:00,2338.97,2959.1,36.7,41.9,42.4,71.06,2.74,0
2026-06-04 09:45:00,2295.0,3078.39,32.1,58.9,43.16,67.46,1.94,0
2026-06-04 10:00:00,2274.89,2918.55,32.5,47.6,43.64,71.78,2.69,0
2026-06-04 10:15:00,2275.4,3189.99,28.1,79.6,42.43,71.63,2.17,0
2026-06-04 10:30:00,2198.53,3329.61,33.9,65.1,44.73,72.56,2.88,0
2026-06-04 10:45:00,2092.33,3282.81,27.8,50.4,42.77,69.16,2.55,0
2026-06-04 11:00:00,2209.1,3067.98,30.0,62.6,42.08,69.87,2.69,0
2026-06-04 11:15:00,2118.74,3323.61,37.8,72.9,40.57,71.94,2.52,0
2026-06-04 11:30:00,2317.01,3122.3,28.1,83.1,42.18,69.52,1.97,0
2026-06-04 11:45:00,2182.35,3049.44,26.1,49.9,42.1,67.15,2.24,0
2026-06-04 12:00:00,2100.94,3007.99,26.0,79.9,43.65,67.28,2.7,0
2026-06-04 12:15:00,2161.43,3054.63,39.1,82.0,43.05,69.0,2.55,0
2026-06-04 12:30:00,2249.55,3041.77,32.6,81.2,41.08,65.17,2.85,0
2026-06-04 12:45:00,2132.35,3125.56,31.1,68.6,42.71,68.04,2.62,0
2026-06-04 13:00:00,2101.33,3124.09,37.2,68.3,43.31,71.14,2.21,0
2026-06-04 13:15:00,2229.24,3100.46,37.5,58.1,44.33,62.92,2.26,0
2026-06-04 13:30:00,2229.4,3165.54,30.0,73.9,43.57,72.24,2.53,0
2026-06-04 13:45:00,2139.17,3278.6,35.4,63.9,43.41,71.21,1.81,0
2026-06-04 14:00:00,2143.48,3242.43,36.6,70.5,42.57,67.25,3.0,0
2026-06-04 14:15:00,2227.85,2877.27,34.8,59.3,42.97,69.76,2.63,0
2026-06-04 14:30:00,2026.23,2716.91,27.3,72.9,44.0,68.41,2.87,0
2026-06-04 14:45:00,2031.1,3240.15,38.1,77.1,40.9,71.47,2.03,0
2026-06-04 15:00:00,2113.79,2894.97,33.1,46.6,42.08,70.86,2.87,0
2026-06-04 15:15:00,2174.39,3066.29,29.2,77.5,41.57,64.9,3.17,0
2026-06-04 15:30:00,2237.31,2924.48,31.4,64.3,42.95,69.87,2.1,0
2026-06-04 15:45:00,2377.04,2829.7,25.6,78.0,43.98,67.89,2.73,0
2026-06-04 16:00:00,2302.92,3181.22,26.9,59.4,41.78,68.61,2.5,0
2026-06-04 16:15:00,2180.81,3213.87,36.5,57.1,39.63,66.58,2.04,0
2026-06-04 16:30:00,2197.72,3013.52,25.0,81.2,42.01,72.77,2.65,0
2026-06-04 16:45:00,2079.7,2711.34,31.2,51.3,43.6,71.0,2.75,0
2026-06-04 17:00:00,2197.78,3018.06,32.8,78.0,43.15,66.55,2.32,0
2026-06-04 17:15:00,2165.36,3158.77,25.8,61.8,43.01,65.06,2.85,0
2026-06-04 17:30:00,2238.73,2878.16,39.6,63.1,42.16,67.44,2.0,0
2026-06-04 17:45:00,2100.73,3127.5,28.4,53.9,40.97,69.49,2.05,0
2026-06-04 18:00:00,2262.32,3097.7,29.6,65.8,43.12,69.0,2.54,0
2026-06-04 18:15:00,2383.93,3186.89,29.6,54.6,41.5,71.53,2.51,0
2026-06-04 18:30:00,2186.95,3117.94,28.5,41.8,45.12,70.37,2.29,0
2026-06-04 18:45:00,2248.21,2954.04,25.0,52.2,43.18,70.82,2.74,0
2026-06-04 19:00:00,2282.82,3279.49,35.9,40.3,41.8,69.22,2.66,0
2026-06-04 19:15:00,2151.85,3076.22,39.5,84.0,41.77,64.93,2.76,0
2026-06-04 19:30:00,2226.89,3095.9,28.4,83.5,42.39,67.91,2.46,0
2026-06-04 19:45:00,2201.51,2960.01,34.9,57.8,42.21,71.05,2.68,0
2026-06-04 20:00:00,2211.72,3033.51,36.1,72.8,43.84,68.27,2.37,0
2026-06-04 20:15:00,2107.24,2967.28,37.7,55.6,42.72,69.66,3.12,0
2026-06-04 20:30:00,2202.94,3074.06,31.3,70.2,41.62,67.6,2.26,0
2026-06-04 20:45:00,2259.76,3356.76,29.5,76.2,44.77,65.83,3.13,0
2026-06-04 21:00:00,2374.14,2894.21,29.9,82.6,42.56,68.09,2.51,0
2026-06-04 21:15:00,2315.11,2857.97,35.7,58.0,43.42,69.17,2.09,0
2026-06-04 21:30:00,2458.38,3320.68,37.3,75.2,41.77,66.76,2.91,0
2026-06-04 21:45:00,2107.92,3068.6,27.7,52.0,42.94,67.81,2.54,0
2026-06-04 22:00:00,2304.68,2999.64,30.6,84.6,42.87,66.05,2.76,0
2026-06-04 22:15:00,2222.0,3255.99,38.5,41.2,40.23,71.2,2.87,0
2026-06-04 22:30:00,2462.78,3009.16,37.1,67.2,44.92,67.66,2.6,0
2026-06-04 22:45:00,2103.0,3373.9,39.8,69.7,44.05,72.03,2.32,0
2026-06-04 23:00:00,3358.77,5923.12,36.3,71.0,26.5,102.5,8.7,1
2026-06-04 23:15:00,2128.07,3026.81,30.9,45.4,41.18,68.2,2.5,0
2026-06-04 23:30:00,1945.13,3423.6,33.9,82.2,42.92,65.88,2.71,0
2026-06-04 23:45:00,2136.91,3009.14,34.9,48.2,42.6,63.19,1.85,0
2026-06-05 00:00:00,2108.9,3211.31,26.2,68.0,42.93,64.72,2.63,0
2026-06-05 00:15:00,2218.05,3144.89,33.2,50.0,42.73,64.97,2.31,0
2026-06-05 00:30:00,2241.01,3295.26,35.6,53.8,43.11,71.85,3.0,0
2026-06-05 00:45:00,2425.14,3334.23,27.5,64.6,44.24,68.69,2.69,0
2026-06-05 01:00:00,2314.05,3104.8,36.7,58.8,43.18,69.37,2.57,0
2026-06-05 01:15:00,2130.77,2986.99,33.8,47.2,41.24,62.85,2.65,0
2026-06-05 01:30:00,2092.19,3169.0,39.3,47.7,44.14,65.41,2.2,0
2026-06-05 01:45:00,2259.03,2998.34,25.6,58.8,44.47,70.62,2.99,0
2026-06-05 02:00:00,2041.57,3402.01,29.0,74.1,46.28,69.12,3.1,0
2026-06-05 02:15:00,2419.78,3120.48,34.0,80.4,41.15,68.03,2.62,0
2026-06-05 02:30:00,2341.53,3045.2,29.4,43.8,42.79,69.81,2.98,0
2026-06-05 02:45:00,2143.7,3127.7,35.7,57.7,40.0,72.49,2.33,0
2026-06-05 03:00:00,1994.42,2897.93,36.4,44.5,43.16,67.85,2.26,0
2026-06-05 03:15:00,2362.46,2954.26,26.5,40.7,41.84,68.57,2.51,0
2026-06-05 03:30:00,2186.26,3280.06,32.7,69.8,44.81,68.88,2.63,0
2026-06-05 03:45:00,2348.54,3001.47,32.6,67.1,41.57,74.38,2.38,0
2026-06-05 04:00:00,2008.67,2942.96,30.5,47.3,40.47,63.15,2.66,0
2026-06-05 04:15:00,2128.07,3180.5,39.0,50.5,41.93,70.11,2.59,0
2026-06-05 04:30:00,2200.63,3277.86,37.4,41.1,40.13,68.11,2.2,0
2026-06-05 04:45:00,2205.64,3207.84,35.5,77.6,43.4,69.82,2.66,0
2026-06-05 05:00:00,2145.99,3249.41,35.7,83.9,40.02,66.76,2.76,0
2026-06-05 05:15:00,2274.74,2986.48,31.9,46.1,42.53,68.28,2.55,0
2026-06-05 05:30:00,2071.89,2886.73,38.8,50.4,40.01,70.18,2.85,0
2026-06-05 05:45:00,2182.91,3325.2,35.4,79.1,42.12,76.18,2.13,0
2026-06-05 06:00:00,2214.44,3051.6,35.9,81.7,44.47,70.42,2.64,0
2026-06-05 06:15:00,2261.73,3062.38,37.9,58.9,42.93,66.28,2.15,0
2026-06-05 06:30:00,2285.39,3299.23,29.1,42.3,41.46,67.34,2.17,0
2026-06-05 06:45:00,2065.04,3183.43,37.1,41.8,42.46,67.27,2.31,0
2026-06-05 07:00:00,2015.91,3168.38,27.9,65.8,42.52,63.91,2.22,0
2026-06-05 07:15:00,2353.32,3424.75,30.2,57.7,43.07,67.57,2.34,0
2026-06-05 07:30:00,2239.88,3003.47,30.0,41.3,40.86,70.23,2.44,0
2026-06-05 07:45:00,2110.18,3239.18,39.7,66.2,43.21,65.21,2.75,0
2026-06-05 08:00:00,2386.14,3108.55,37.8,40.5,39.25,71.02,2.4,0
2026-06-05 08:15:00,2213.88,3140.29,35.5,75.4,41.74,69.62,2.02,0
2026-06-05 08:30:00,2341.52,3329.27,35.9,53.8,41.91,66.56,2.84,0
2026-06-05 08:45:00,2208.1,3176.18,33.4,41.8,43.26,68.05,2.25,0
2026-06-05 09:00:00,2447.29,3180.74,39.2,66.5,42.53,72.4,2.48,0
2026-06-05 09:15:00,2410.64,3260.88,32.4,57.9,40.81,70.23,2.63,0
2026-06-05 09:30:00,2170.12,3045.26,30.7,83.8,41.32,68.42,2.56,0
2026-06-05 09:45:00,2316.59,2974.12,27.4,64.5,42.74,67.81,2.83,0
2026-06-05 10:00:00,2277.45,2943.28,36.8,52.4,42.41,68.59,2.64,0
2026-06-05 10:15:00,2364.24,2805.05,36.0,71.9,41.81,67.12,2.24,0
2026-06-05 10:30:00,2084.21,3408.43,30.8,52.2,41.92,63.14,3.15,0
2026-06-05 10:45:00,2282.33,2934.52,25.4,80.7,43.34,73.51,2.56,0
2026-06-05 11:00:00,2327.01,3066.81,37.6,56.9,41.88,68.79,2.46,0
2026-06-05 11:15:00,1988.95,3058.48,25.2,64.7,42.39,69.4,2.79,0
2026-06-05 11:30:00,2058.01,3146.11,35.6,42.3,45.1,68.26,2.57,0
2026-06-05 11:45:00,1955.29,3222.36,39.6,59.2,40.79,66.56,2.62,0
2026-06-05 12:00:00,2167.67,3229.07,31.6,77.5,40.28,67.94,3.25,0
2026-06-05 12:15:00,2286.11,3012.54,28.5,76.3,43.44,64.4,2.42,0
2026-06-05 12:30:00,2380.28,3074.93,35.6,50.1,41.69,74.09,2.4,0
2026-06-05 12:45:00,2208.89,3142.39,37.3,50.2,42.12,65.31,2.53,0
2026-06-05 13:00:00,2395.43,3062.7,33.2,76.8,41.56,65.82,2.82,0
2026-06-05 13:15:00,2034.39,3341.1,39.5,81.9,42.19,67.3,2.05,0
2026-06-05 13:30:00,1995.59,3173.65,25.8,44.3,44.42,71.62,1.91,0
2026-06-05 13:45:00,2193.33,3210.23,32.6,60.3,43.46,68.44,2.32,0
2026-06-05 14:00:00,2246.09,3199.43,35.8,55.2,43.53,65.31,2.01,0
2026-06-05 14:15:00,2196.08,3276.02,37.9,79.2,40.8,71.54,2.37,0
2026-06-05 14:30:00,1951.91,3127.15,27.7,43.8,41.12,70.23,2.65,0
2026-06-05 14:45:00,2189.31,2905.48,37.0,49.5,39.09,69.75,2.23,0
2026-06-05 15:00:00,2043.46,3159.95,33.3,73.9,41.53,70.19,2.07,0
2026-06-05 15:15:00,2280.36,3002.3,30.9,42.3,43.65,74.39,2.52,0
2026-06-05 15:30:00,2243.99,3020.71,27.0,62.2,43.12,73.86,2.76,0
2026-06-05 15:45:00,2087.21,3187.95,38.0,59.9,42.23,66.68,1.99,0
2026-06-05 16:00:00,2138.34,3285.74,27.4,55.0,42.47,72.46,2.75,0
2026-06-05 16:15:00,2072.89,3103.19,29.6,57.8,41.67,69.36,2.75,0
2026-06-05 16:30:00,2192.48,3146.32,29.4,63.8,42.75,69.65,2.79,0
2026-06-05 16:45:00,2314.62,3355.33,38.1,47.3,43.42,64.17,2.87,0
2026-06-05 17:00:00,2081.71,3136.11,35.1,65.7,40.56,67.97,3.16,0
2026-06-05 17:15:00,2260.49,3490.25,37.0,76.2,42.86,66.37,2.39,0
2026-06-05 17:30:00,2136.37,3184.83,28.8,74.2,43.62,70.47,2.53,0
2026-06-05 17:45:00,2104.86,2835.89,34.4,46.9,42.0,71.08,2.38,0
2026-06-05 18:00:00,2187.16,3213.0,33.6,46.7,43.34,63.21,2.5,0
2026-06-05 18:15:00,2075.77,3157.17,37.5,52.1,45.88,68.34,2.96,0
2026-06-05 18:30:00,2133.56,3293.46,38.6,56.2,42.37,71.2,2.1,0
2026-06-05 18:45:00,2056.25,3200.98,25.2,58.4,42.97,67.93,2.24,0
2026-06-05 19:00:00,2435.77,3079.23,35.1,70.6,41.61,70.22,2.91,0
2026-06-05 19:15:00,2204.23,2916.36,25.8,42.6,42.72,69.28,2.81,0
2026-06-05 19:30:00,2116.03,3068.65,33.2,41.6,43.05,69.25,2.39,0
2026-06-05 19:45:00,2225.68,2972.42,29.3,57.6,42.73,67.72,2.76,0
2026-06-05 20:00:00,2186.52,3012.92,29.6,71.4,41.28,65.36,2.6,0
2026-06-05 20:15:00,2173.48,3188.29,30.3,48.7,42.75,65.6,2.95,0
2026-06-05 20:30:00,2273.7,3350.49,34.3,68.9,44.25,70.17,2.52,0
2026-06-05 20:45:00,2290.9,3159.2,30.0,51.7,43.04,68.45,2.81,0
2026-06-05 21:00:00,2136.34,2920.62,36.0,79.9,43.65,68.05,3.29,0
2026-06-05 21:15:00,2130.9,3166.69,31.1,80.3,42.22,67.34,2.68,0
2026-06-05 21:30:00,2166.99,3279.49,26.0,53.4,43.4,67.64,2.51,0
2026-06-05 21:45:00,1923.77,3008.53,36.8,50.3,42.84,71.02,2.72,0
2026-06-05 22:00:00,2018.18,3079.9,29.3,58.5,41.36,67.56,2.39,0
2026-06-05 22:15:00,2364.02,3102.2,31.5,50.8,42.88,65.05,3.22,0
2026-06-05 22:30:00,2397.4,2982.27,35.3,70.3,41.31,70.26,2.55,0
2026-06-05 22:45:00,2170.12,3197.24,30.0,77.2,41.74,67.89,2.42,0
2026-06-05 23:00:00,2269.19,3081.86,25.8,70.3,42.73,68.48,2.25,0
2026-06-05 23:15:00,2237.35,3162.93,30.6,77.1,42.86,72.42,2.83,0
2026-06-05 23:30:00,2569.47,2966.88,39.2,57.9,41.07,68.35,2.76,0
2026-06-05 23:45:00,2334.35,3034.38,34.6,47.0,43.76,69.12,2.35,0
2026-06-06 00:00:00,2184.65,3208.36,35.1,73.2,43.19,65.45,2.67,0
2026-06-06 00:15:00,2085.34,3044.08,34.5,56.2,41.65,67.85,2.05,0
2026-06-06 00:30:00,2007.23,3359.04,28.0,70.2,40.65,69.92,2.56,0
2026-06-06 00:45:00,2224.42,3040.05,31.3,52.2,42.33,64.51,2.64,0
2026-06-06 01:00:00,2109.24,3133.7,36.3,43.7,41.96,68.9,3.01,0
2026-06-06 01:15:00,2029.33,3239.89,26.5,84.7,42.64,68.65,2.27,0
2026-06-06 01:30:00,2122.41,2887.25,29.2,47.0,42.06,68.5,2.12,0
2026-06-06 01:45:00,2070.21,2835.88,29.1,84.5,40.09,70.99,2.23,0
2026-06-06 02:00:00,2402.46,2871.15,31.5,84.0,42.03,69.24,2.1,0
2026-06-06 02:15:00,2305.8,3289.39,39.7,75.7,42.13,72.1,2.9,0
2026-06-06 02:30:00,2199.04,3017.22,26.0,69.7,43.26,65.92,2.96,0
2026-06-06 02:45:00,2377.59,3483.73,32.8,66.0,41.66,68.74,2.6,0
2026-06-06 03:00:00,2209.28,3015.36,27.7,79.0,44.51,68.61,2.87,0
2026-06-06 03:15:00,2096.65,3127.68,39.6,53.0,40.21,65.73,2.54,0
2026-06-06 03:30:00,2382.77,3331.32,26.7,61.0,44.07,70.79,2.47,0
2026-06-06 03:45:00,2264.67,3400.91,31.1,67.9,42.23,74.21,2.4,0
2026-06-06 04:00:00,2075.53,3409.23,36.1,58.5,43.53,68.36,2.41,0
2026-06-06 04:15:00,2177.16,3281.25,35.6,59.2,42.6,69.66,2.04,0
2026-06-06 04:30:00,2094.93,3253.61,31.3,54.9,43.87,68.61,2.58,0
2026-06-06 04:45:00,2034.06,3188.88,30.2,65.4,42.04,66.62,2.49,0
2026-06-06 05:00:00,2311.14,3216.75,31.0,78.3,41.18,63.85,2.72,0
2026-06-06 05:15:00,2429.13,3017.32,29.0,49.1,44.2,66.64,2.53,0
2026-06-06 05:30:00,2032.17,2977.27,28.1,82.0,42.36,64.92,2.45,0
2026-06-06 05:45:00,2267.56,3099.49,32.2,71.0,42.77,72.66,2.24,0
2026-06-06 06:00:00,2121.92,3074.47,29.0,77.0,43.98,68.11,2.52,0
2026-06-06 06:15:00,2141.54,3032.02,29.3,65.0,41.26,67.54,2.72,0
2026-06-06 06:30:00,2128.91,3204.46,34.9,75.1,43.21,70.62,2.16,0
2026-06-06 06:45:00,2096.32,3243.3,39.5,40.7,41.79,65.6,2.53,0
2026-06-06 07:00:00,2205.82,3113.26,34.1,76.8,42.34,66.48,2.57,0
2026-06-06 07:15:00,2100.29,3321.63,26.2,41.8,42.59,68.57,2.28,0
2026-06-06 07:30:00,3571.93,5418.18,26.1,80.0,26.5,102.5,8.7,1
2026-06-06 07:45:00,2193.97,3070.95,39.3,84.6,41.57,69.65,2.57,0
2026-06-06 08:00:00,2171.33,2992.48,29.5,53.2,44.12,69.02,2.16,0
2026-06-06 08:15:00,2091.09,2820.02,26.4,49.5,43.56,68.6,2.6,0
2026-06-06 08:30:00,2130.79,3087.6,34.0,74.4,42.42,69.4,2.23,0
2026-06-06 08:45:00,2290.65,3081.74,34.4,51.4,42.79,68.9,2.82,0
2026-06-06 09:00:00,2260.11,3327.02,34.7,79.0,42.15,65.83,3.2,0
2026-06-06 09:15:00,2082.69,3194.62,29.0,44.6,44.13,68.52,2.24,0
2026-06-06 09:30:00,2211.92,2946.37,25.2,45.7,42.26,65.72,2.66,0
2026-06-06 09:45:00,2290.17,3378.11,39.5,84.1,42.78,68.6,2.28,0
2026-06-06 10:00:00,1999.67,3283.16,28.8,70.3,43.88,67.2,2.81,0
2026-06-06 10:15:00,2265.2,3187.31,35.1,78.1,41.57,74.75,2.12,0
2026-06-06 10:30:00,2120.49,3066.03,35.6,54.6,44.37,68.3,2.64,0
2026-06-06 10:45:00,2268.47,2956.08,34.2,70.4,40.66,64.89,2.24,0
2026-06-06 11:00:00,2108.41,3044.17,29.7,66.7,44.46,68.06,2.44,0
2026-06-06 11:15:00,1983.41,3263.31,29.1,67.1,42.05,69.7,2.19,0
2026-06-06 11:30:00,2004.69,3382.69,34.0,70.7,42.21,72.58,2.75,0
2026-06-06 11:45:00,2205.77,3331.49,38.0,65.9,40.23,66.93,2.25,0
2026-06-06 12:00:00,2231.17,3026.67,39.2,59.3,41.95,64.44,2.67,0
2026-06-06 12:15:00,2091.48,2932.06,26.6,52.4,41.25,70.44,2.4,0
2026-06-06 12:30:00,2276.63,3121.13,27.3,74.6,41.77,64.95,2.47,0
2026-06-06 12:45:00,2000.62,2834.73,39.2,50.2,42.34,67.31,2.54,0
2026-06-06 13:00:00,2192.07,3148.48,36.0,71.2,43.65,67.76,2.27,0
2026-06-06 13:15:00,2054.68,3077.86,38.2,50.5,42.75,68.23,2.56,0
2026-06-06 13:30:00,2121.78,3030.09,28.0,68.1,42.87,70.12,2.96,0
2026-06-06 13:45:00,2205.69,2860.79,33.8,73.6,41.19,66.69,2.27,0
2026-06-06 14:00:00,2096.75,3177.04,35.5,49.8,41.44,67.72,2.85,0
2026-06-06 14:15:00,2153.85,3020.09,35.2,42.7,44.66,68.36,2.95,0
2026-06-06 14:30:00,2320.76,2924.51,31.1,45.9,41.62,68.77,2.26,0
2026-06-06 14:45:00,2130.77,2669.16,25.2,67.3,44.49,68.64,2.06,0
2026-06-06 15:00:00,2300.28,3095.87,33.7,78.2,42.21,69.49,2.59,0
2026-06-06 15:15:00,2064.44,3365.84,28.8,42.0,42.5,70.51,2.34,0
2026-06-06 15:30:00,2263.58,3349.19,31.8,73.0,43.78,69.38,3.06,0
2026-06-06 15:45:00,2372.99,3031.44,39.4,55.4,44.03,69.53,2.51,0
2026-06-06 16:00:00,1903.4,3009.67,31.0,61.5,42.37,64.44,2.26,0
2026-06-06 16:15:00,2104.37,3170.32,37.6,81.8,42.03,68.53,2.16,0
2026-06-06 16:30:00,2269.25,2950.24,27.8,54.9,42.43,69.6,2.83,0
2026-06-06 16:45:00,2175.63,3145.27,35.1,60.9,42.91,70.22,2.33,0
2026-06-06 17:00:00,2244.54,3214.91,39.7,40.6,43.57,66.67,2.51,0
2026-06-06 17:15:00,2127.52,3284.04,26.5,43.7,42.51,66.75,2.79,0
2026-06-06 17:30:00,2210.39,3084.98,25.1,51.6,43.24,66.96,2.35,0
2026-06-06 17:45:00,2181.32,3069.45,31.5,41.3,44.47,69.74,2.49,0
2026-06-06 18:00:00,2340.13,2968.3,26.4,68.4,42.96,70.98,2.5,0
2026-06-06 18:15:00,2230.53,2975.97,36.2,59.2,42.87,67.38,2.7,0
2026-06-06 18:30:00,2240.51,3066.03,38.7,64.7,40.68,70.67,2.68,0
2026-06-06 18:45:00,2150.57,3155.1,31.5,47.9,39.34,68.71,2.43,0
2026-06-06 19:00:00,2141.49,3237.04,28.9,53.3,42.97,68.09,2.52,0
2026-06-06 19:15:00,2148.09,2979.52,31.5,69.9,42.39,67.87,2.39,0
2026-06-06 19:30:00,2247.33,3323.9,35.9,83.4,41.88,70.27,2.06,0
2026-06-06 19:45:00,2149.48,3059.33,25.1,42.3,42.79,69.21,2.58,0
2026-06-06 20:00:00,2234.77,3096.79,33.8,80.1,42.43,74.09,3.07,0
2026-06-06 20:15:00,2449.05,2987.92,34.2,66.0,43.85,66.27,2.23,0
2026-06-06 20:30:00,2304.53,2736.36,34.6,65.4,42.6,69.7,2.27,0
2026-06-06 20:45:00,2160.88,3232.61,28.6,62.5,41.6,67.08,2.24,0
2026-06-06 21:00:00,2344.15,3210.53,35.7,43.1,43.69,66.23,2.72,0
2026-06-06 21:15:00,2151.03,3057.8,26.4,44.0,42.24,68.37,2.63,0
2026-06-06 21:30:00,1955.43,3110.05,28.0,67.0,43.13,68.74,2.45,0
2026-06-06 21:45:00,2079.03,3177.39,38.2,55.3,41.93,75.7,2.22,0
2026-06-06 22:00:00,1975.5,2865.62,36.1,81.3,41.72,67.94,2.53,0
2026-06-06 22:15:00,2157.82,3020.64,25.2,58.3,42.6,65.57,2.03,0
2026-06-06 22:30:00,2202.21,3219.14,28.7,46.4,42.52,69.08,2.54,0
2026-06-06 22:45:00,2401.17,2911.86,28.2,72.2,43.08,63.21,2.76,0
2026-06-06 23:00:00,2239.23,3144.03,29.1,53.2,42.18,68.17,2.12,0
2026-06-06 23:15:00,2173.71,2896.51,28.7,63.6,40.3,68.44,2.04,0
2026-06-06 23:30:00,2299.53,3169.96,25.9,71.4,41.98,70.39,2.97,0
2026-06-06 23:45:00,1934.66,3094.65,31.9,80.5,43.45,70.83,2.32,0
2026-06-07 00:00:00,2228.27,2857.73,36.0,75.6,42.14,67.14,2.84,0
2026-06-07 00:15:00,2292.5,3274.71,34.1,70.4,42.2,68.02,2.45,0
2026-06-07 00:30:00,2022.57,2989.81,35.1,70.6,43.68,66.48,2.45,0
2026-06-07 00:45:00,2337.25,2978.46,26.2,82.6,41.65,65.58,2.63,0
2026-06-07 01:00:00,2240.62,3130.09,39.3,53.3,40.65,69.17,2.23,0
2026-06-07 01:15:00,2150.17,3272.3,37.6,40.1,42.31,65.22,2.54,0
2026-06-07 01:30:00,2275.93,2947.63,37.1,52.2,41.92,67.36,2.39,0
2026-06-07 01:45:00,2472.48,3109.25,37.3,49.8,41.34,65.91,2.1,0
2026-06-07 02:00:00,2221.82,3164.32,39.0,69.8,42.29,69.77,2.6,0
2026-06-07 02:15:00,2229.79,3203.97,33.2,68.5,43.09,72.9,2.42,0
2026-06-07 02:30:00,2144.88,3126.47,28.0,66.7,42.49,65.15,2.45,0
2026-06-07 02:45:00,2098.02,3044.95,34.3,40.7,42.87,63.77,2.14,0
2026-06-07 03:00:00,2299.64,2975.86,36.1,72.8,44.68,68.09,2.98,0
2026-06-07 03:15:00,2097.27,3112.92,36.1,54.6,42.09,68.44,2.76,0
2026-06-07 03:30:00,2208.59,2939.18,32.8,69.9,42.83,68.95,2.79,0
2026-06-07 03:45:00,2142.68,2661.8,26.0,65.0,41.89,67.28,2.41,0
2026-06-07 04:00:00,2257.48,3165.48,30.6,55.4,41.48,67.9,1.98,0
2026-06-07 04:15:00,2240.04,3235.59,38.8,46.1,41.8,69.32,3.09,0
2026-06-07 04:30:00,2324.5,2745.56,33.8,44.2,41.93,71.0,2.48,0
2026-06-07 04:45:00,2138.8,2948.54,33.1,77.4,42.93,63.51,2.28,0
2026-06-07 05:00:00,2167.62,3192.87,29.0,81.3,45.32,67.48,2.63,0
2026-06-07 05:15:00,2082.55,3408.62,30.5,69.2,41.64,68.93,2.85,0
2026-06-07 05:30:00,2146.68,3103.12,38.4,44.7,42.0,66.11,2.49,0
2026-06-07 05:45:00,2245.28,2990.8,35.0,58.1,42.42,72.73,2.88,0
2026-06-07 06:00:00,2290.84,3072.57,36.8,72.8,42.97,66.81,2.82,0
2026-06-07 06:15:00,2089.34,3306.23,31.8,75.1,42.82,68.3,2.18,0
2026-06-07 06:30:00,2304.35,3003.11,34.5,45.3,44.04,69.79,2.3,0
2026-06-07 06:45:00,2362.68,2980.12,28.7,40.0,39.59,66.92,2.79,0
2026-06-07 07:00:00,2249.61,3027.59,35.6,72.0,39.64,63.78,1.69,0
2026-06-07 07:15:00,2425.22,2957.0,31.4,56.0,41.9,67.33,2.46,0
2026-06-07 07:30:00,2107.15,3118.4,31.6,51.5,43.82,70.97,2.07,0
2026-06-07 07:45:00,2050.64,3343.7,34.7,40.6,40.62,67.56,2.36,0
2026-06-07 08:00:00,1986.55,3148.46,39.0,64.3,38.89,66.28,2.41,0
2026-06-07 08:15:00,2379.53,3062.15,26.0,78.3,43.19,70.71,2.39,0
2026-06-07 08:30:00,2278.52,3056.23,37.4,83.1,42.79,67.57,2.33,0
2026-06-07 08:45:00,2193.33,2865.52,29.4,65.5,41.19,67.12,2.17,0
2026-06-07 09:00:00,2233.6,3232.47,31.7,63.2,41.32,68.77,3.19,0
2026-06-07 09:15:00,2064.94,3088.32,25.3,43.8,41.34,70.33,3.06,0
2026-06-07 09:30:00,2493.49,3072.93,29.5,64.7,42.63,74.35,2.15,0
2026-06-07 09:45:00,2215.51,3578.97,32.5,57.1,41.75,70.47,2.97,0
